cohort,portfolio,code,company_name,sector_33,market_equity_pti,moat_p,change_p,future_p,price_p,forward_return
FY2024_252d,price_only_sectorcap2,6137,"KOIKE SANSO KOGYO CO.,LTD.",Machinery,5310843570.0,51.35527825605557,61.8016541608742,87.03095684803002,99.36679174484053,0.0578620067667863
FY2024_252d,price_only_sectorcap2,9534,"HOKKAIDO GAS CO.,LTD.",Electric Power and Gas,12387778118.0,58.36914226783604,58.18554898509664,77.57973733583489,99.31988742964353,-0.1180588320762452
FY2024_252d,price_only_sectorcap2,1518,"MITSUI MATSUSHIMA HOLDINGS CO.,LTD.",Other Products,11599035700.0,84.6249622096274,20.59190699636126,20.661350844277674,99.24953095684803,0.1128538045404972
FY2024_252d,price_only_sectorcap2,1909,"Nippon Dry-Chemical CO.,LTD.",Machinery,4687497794.0,45.237466081619516,60.07358895840633,87.03095684803002,99.08536585365854,0.8691575648356149
FY2024_252d,price_only_sectorcap2,5464,MORY INDUSTRIES INC.,Iron and Steel,8260342720.0,66.19893724927235,26.670347314316178,20.661350844277674,99.08536585365854,-0.1710547733389308
FY2024_252d,price_only_sectorcap2,1515,"Nittetsu Mining Co.,Ltd.",Mining,16953708884.0,39.816071305393095,22.155990426228612,20.661350844277674,98.96810506566604,0.53585569383567
FY2024_252d,price_only_sectorcap2,5602,"Kurimoto,Ltd.",Iron and Steel,11387726430.0,43.46063254656279,55.23120610461543,20.661350844277674,98.92120075046904,0.4823562457867119
FY2024_252d,price_only_sectorcap2,9605,"TOEI COMPANY,LTD.",Information & Communication,48846691110.0,66.66696395776015,26.241523092648645,64.8452157598499,98.87429643527204,0.3663693206218106
FY2024_252d,price_only_sectorcap2,6675,"SAXA,Inc.",Electric Appliances,5244056062.0,63.59886667831945,78.35701924319838,95.28611632270169,98.78048780487805,0.5844499370353897
FY2024_252d,price_only_sectorcap2,4022,"Rasa Industries,Ltd.",Chemicals,4693501788.0,53.41300355470935,32.321320390690964,77.57973733583489,98.63977485928706,0.4333725359475444
FY2024_252d,price_only_sectorcap2,4008,"Sumitomo Seika Chemicals Company,Limited.",Chemicals,14177768020.0,51.87777642930551,24.83988360519017,77.57973733583489,98.56941838649156,-0.1422036911807765
FY2024_252d,price_only_sectorcap2,8219,"AOYAMA TRADING Co.,Ltd.",Retail Trade,25329833164.095215,43.91203979368926,68.40022437140505,20.661350844277674,98.54596622889306,0.6129232831575384
FY2024_252d,price_only_sectorcap2,9823,Mammy Mart Holdings Corporation,Retail Trade,8069994351.0,45.19014767960796,46.34283367781223,20.661350844277674,98.54596622889306,0.782380511674647
FY2025_126d,equal25_sectorcap2,6745,HOCHIKI CORPORATION,Electric Appliances,25289604489.733887,72.937599953948,72.89306191398691,94.87104337631888,93.08323563892145,0.4675128492582689
FY2025_126d,equal25_sectorcap2,6676,BUFFALO INC.,Electric Appliances,17471119500.0,65.02811198283926,76.22842185722591,94.87104337631888,94.25556858147714,1.1619961846576683
FY2025_126d,equal25_sectorcap2,4972,"Soken Chemical & Engineering Co.,Ltd.",Chemicals,12509760900.0,73.85641229723862,83.59018387375028,77.13950762016412,95.77960140679953,0.7243206622292222
FY2025_126d,equal25_sectorcap2,7991,"MAMIYA-OP CO.,LTD",Machinery,14005609240.0,76.72948758868756,75.22530582100683,86.48886283704572,89.5369284876905,0.2026239433518637
FY2025_126d,equal25_sectorcap2,1909,"Nippon Dry-Chemical CO.,LTD.",Machinery,8493659460.0,70.55870423676964,70.42825697748974,86.48886283704572,97.3622508792497,0.822681157841836
FY2025_126d,equal25_sectorcap2,4368,"FUSO CHEMICAL CO.,LTD.",Chemicals,44130010232.055664,76.54875796172222,77.98438606321993,77.13950762016412,92.32121922626025,0.7132442925410734
FY2025_126d,equal25_sectorcap2,3798,"ULS Group,Inc.",Information & Communication,3449252400.0,83.61104173662842,74.64932773772153,65.18171160609613,96.57092614302462,0.1164274781967888
FY2025_126d,equal25_sectorcap2,5803,Fujikura Ltd.,Nonferrous Metals,350064046146.5,70.19851368438148,88.23998163536231,77.13950762016412,80.27549824150059,1.443758069054434
FY2025_126d,equal25_sectorcap2,5729,"NIHON SEIKO CO.,LTD",Nonferrous Metals,3132544000.0,55.38697867623737,83.64601832900219,77.13950762016412,98.24150058616647,1.0736536766500715
FY2025_126d,equal25_sectorcap2,8050,SEIKO GROUP CORPORATION,Precision Instruments,89807405175.0,50.818264720434705,75.12478337285208,94.87104337631888,83.64595545134819,0.7494573261343345
FY2025_126d,equal25_sectorcap2,7745,"A&D HOLON Holdings Company,Limited",Precision Instruments,56836676400.0,73.04937568012721,70.88675814284626,94.87104337631888,57.03399765533412,0.0234613311594189
FY2025_126d,equal25_sectorcap2,4828,Business Engineering Corporation,Information & Communication,12047799200.0,88.04158476781431,62.03949422154778,65.18171160609613,77.28604923798359,0.6498113918196895
FY2025_126d,equal25_sectorcap2,9507,"Shikoku Electric Power Company,Incorporated",Electric Power and Gas,242541299370.0,56.75638734086501,63.80468501874776,77.13950762016412,89.1559202813599,0.3327501583415342
FY2025_126d,equal25_sectorcap2,9247,TRE HOLDINGS CORPORATION,Services,68100541876.0,65.49123098969358,91.03968618683996,53.75146541617819,74.2672919109027,0.1861728950662697
FY2025_126d,equal25_sectorcap2,3433,"TOCALO Co.,Ltd.",Metal Products,109576302200.0,81.93969383759631,79.71987986191765,77.13950762016412,40.79718640093787,0.2294259521627373
FY2025_126d,equal25_sectorcap2,5975,Topre Corporation,Metal Products,96076082384.0,48.67793072177531,60.62118197306356,77.13950762016412,87.54396248534584,0.2868239947278534
FY2025_126d,equal25_sectorcap2,9513,"Electric Power Development Co.,Ltd.",Electric Power and Gas,443798421300.0,52.0413895776489,50.37130220806144,77.13950762016412,94.02110199296601,0.3279913899298488
FY2025_126d,equal25_sectorcap2,6061,"UNIVERSAL ENGEISHA CO.,LTD",Services,13861652000.0,84.84380465560469,68.48728345906636,53.75146541617819,66.031652989449,-0.0315614617940199
FY2025_126d,equal25_sectorcap2,3104,"Fujibo Holdings,Inc.",Textiles and Apparels,22043813461.56006,72.99220780182877,84.4392796728781,22.12778429073857,89.50762016412662,0.4362700172105469
FY2025_126d,equal25_sectorcap2,5445,"TOKYO TEKKO CO.,LTD.",Iron and Steel,15661089000.0,77.23525953443449,66.45914973360748,22.12778429073857,98.1535756154748,0.1637111627156378
FY2025_126d,equal25_nodiv,6745,HOCHIKI CORPORATION,Electric Appliances,25289604489.733887,72.937599953948,72.89306191398691,94.87104337631888,93.08323563892145,0.4675128492582689
FY2025_126d,equal25_nodiv,6676,BUFFALO INC.,Electric Appliances,17471119500.0,65.02811198283926,76.22842185722591,94.87104337631888,94.25556858147714,1.1619961846576683
FY2025_126d,equal25_nodiv,4972,"Soken Chemical & Engineering Co.,Ltd.",Chemicals,12509760900.0,73.85641229723862,83.59018387375028,77.13950762016412,95.77960140679953,0.7243206622292222
FY2025_126d,equal25_nodiv,7991,"MAMIYA-OP CO.,LTD",Machinery,14005609240.0,76.72948758868756,75.22530582100683,86.48886283704572,89.5369284876905,0.2026239433518637
FY2025_126d,equal25_nodiv,7735,"SCREEN Holdings Co.,Ltd.",Electric Appliances,516939782310.0,77.99170836872803,85.76613849084605,94.87104337631888,66.50058616647128,0.3961087522417608
FY2025_126d,equal25_nodiv,1909,"Nippon Dry-Chemical CO.,LTD.",Machinery,8493659460.0,70.55870423676964,70.42825697748974,86.48886283704572,97.3622508792497,0.822681157841836
FY2025_126d,equal25_nodiv,6454,"MAX CO.,LTD.",Machinery,52627550270.0,83.5809259111262,65.2803127412992,86.48886283704572,89.15592028135991,0.5065502326202957
FY2025_126d,equal25_nodiv,4368,"FUSO CHEMICAL CO.,LTD.",Chemicals,44130010232.055664,76.54875796172222,77.98438606321993,77.13950762016412,92.32121922626025,0.7132442925410734
FY2025_126d,equal25_nodiv,6418,"JAPAN CASH MACHINE CO.,LTD.",Machinery,25395698193.0,75.18524715621713,83.28195183248968,86.48886283704572,76.1723329425557,0.1239941034147356
FY2025_126d,equal25_nodiv,6941,"YAMAICHI ELECTRONICS CO.,LTD.",Electric Appliances,51744800625.0,82.4630609037651,89.52559327605773,94.87104337631888,54.01524032825323,1.214860638865609
FY2025_126d,equal25_nodiv,3798,"ULS Group,Inc.",Information & Communication,3449252400.0,83.61104173662842,74.64932773772153,65.18171160609613,96.57092614302462,0.1164274781967888
FY2025_126d,equal25_nodiv,6590,SHIBAURA MECHATRONICS CORPORATION,Electric Appliances,24087868800.0,67.32029235617163,65.07437726726045,94.87104337631888,91.7936694021102,0.9978166188016696
FY2025_126d,equal25_nodiv,6874,KYORITSU ELECTRIC CORPORATION,Electric Appliances,10252897200.0,58.13573390794805,75.51322198360138,94.87104337631888,89.59554513481828,0.044348508634223
FY2025_126d,equal25_nodiv,6794,"Foster Electric Company,Limited",Electric Appliances,34852059500.0,53.833443910232106,82.34463169024588,94.87104337631888,86.84056271981243,0.7698350744582563
FY2025_126d,equal25_nodiv,5803,Fujikura Ltd.,Nonferrous Metals,350064046146.5,70.19851368438148,88.23998163536231,77.13950762016412,80.27549824150059,1.443758069054434
FY2025_126d,equal25_nodiv,5729,"NIHON SEIKO CO.,LTD",Nonferrous Metals,3132544000.0,55.38697867623737,83.64601832900219,77.13950762016412,98.24150058616647,1.0736536766500715
FY2025_126d,equal25_nodiv,6850,Chino Corporation,Electric Appliances,10413045142.0,61.18058388830464,66.6343986685222,94.87104337631888,91.23681125439626,0.1480438797330003
FY2025_126d,equal25_nodiv,4112,"Hodogaya Chemical Co.,Ltd.",Chemicals,11646087606.0,66.16480634045674,72.700853103071,77.13950762016412,97.83118405627198,0.5877649871743613
FY2025_126d,equal25_nodiv,6863,NIRECO CORPORATION,Electric Appliances,14143162572.0,76.74058231200047,71.51110523811438,94.87104337631888,67.46776084407972,0.0646578754472961
FY2025_126d,equal25_nodiv,4914,TAKASAGO INTERNATIONAL CORPORATION,Chemicals,27364657788.0,53.52148670440497,81.01174554283618,77.13950762016412,98.62250879249706,0.0654301780148476
FY2025_126d,current_weights_sectorcap2,6941,"YAMAICHI ELECTRONICS CO.,LTD.",Electric Appliances,51744800625.0,82.4630609037651,89.52559327605773,94.87104337631888,54.01524032825323,1.214860638865609
FY2025_126d,current_weights_sectorcap2,7735,"SCREEN Holdings Co.,Ltd.",Electric Appliances,516939782310.0,77.99170836872803,85.76613849084605,94.87104337631888,66.50058616647128,0.3961087522417608
FY2025_126d,current_weights_sectorcap2,7991,"MAMIYA-OP CO.,LTD",Machinery,14005609240.0,76.72948758868756,75.22530582100683,86.48886283704572,89.5369284876905,0.2026239433518637
FY2025_126d,current_weights_sectorcap2,6418,"JAPAN CASH MACHINE CO.,LTD.",Machinery,25395698193.0,75.18524715621713,83.28195183248968,86.48886283704572,76.1723329425557,0.1239941034147356
FY2025_126d,current_weights_sectorcap2,4972,"Soken Chemical & Engineering Co.,Ltd.",Chemicals,12509760900.0,73.85641229723862,83.59018387375028,77.13950762016412,95.77960140679953,0.7243206622292222
FY2025_126d,current_weights_sectorcap2,4368,"FUSO CHEMICAL CO.,LTD.",Chemicals,44130010232.055664,76.54875796172222,77.98438606321993,77.13950762016412,92.32121922626025,0.7132442925410734
FY2025_126d,current_weights_sectorcap2,5803,Fujikura Ltd.,Nonferrous Metals,350064046146.5,70.19851368438148,88.23998163536231,77.13950762016412,80.27549824150059,1.443758069054434
FY2025_126d,current_weights_sectorcap2,3798,"ULS Group,Inc.",Information & Communication,3449252400.0,83.61104173662842,74.64932773772153,65.18171160609613,96.57092614302462,0.1164274781967888
FY2025_126d,current_weights_sectorcap2,7745,"A&D HOLON Holdings Company,Limited",Precision Instruments,56836676400.0,73.04937568012721,70.88675814284626,94.87104337631888,57.03399765533412,0.0234613311594189
FY2025_126d,current_weights_sectorcap2,7729,"TOKYO SEIMITSU CO.,LTD.",Precision Instruments,354435102796.0,80.96357067094242,70.76213853122958,94.87104337631888,35.638921453692845,0.3098583242653565
FY2025_126d,current_weights_sectorcap2,5706,"Mitsui Kinzoku Company,Limited",Nonferrous Metals,273216800056.0,62.57322681534506,86.35791455310452,77.13950762016412,79.8358733880422,2.7231942553307618
FY2025_126d,current_weights_sectorcap2,3433,"TOCALO Co.,Ltd.",Metal Products,109576302200.0,81.93969383759631,79.71987986191765,77.13950762016412,40.79718640093787,0.2294259521627373
FY2025_126d,current_weights_sectorcap2,4828,Business Engineering Corporation,Information & Communication,12047799200.0,88.04158476781431,62.03949422154778,65.18171160609613,77.28604923798359,0.6498113918196895
FY2025_126d,current_weights_sectorcap2,9247,TRE HOLDINGS CORPORATION,Services,68100541876.0,65.49123098969358,91.03968618683996,53.75146541617819,74.2672919109027,0.1861728950662697
FY2025_126d,current_weights_sectorcap2,9507,"Shikoku Electric Power Company,Incorporated",Electric Power and Gas,242541299370.0,56.75638734086501,63.80468501874776,77.13950762016412,89.1559202813599,0.3327501583415342
FY2025_126d,current_weights_sectorcap2,6061,"UNIVERSAL ENGEISHA CO.,LTD",Services,13861652000.0,84.84380465560469,68.48728345906636,53.75146541617819,66.031652989449,-0.0315614617940199
FY2025_126d,current_weights_sectorcap2,3150,"grems,Inc.",Electric Power and Gas,55075406400.0,81.10979026372607,63.93342722511605,77.13950762016412,32.91324736225088,0.0427175469970162
FY2025_126d,current_weights_sectorcap2,5947,RINNAI CORPORATION,Metal Products,499411471721.0,69.28407288743549,63.91522552373638,77.13950762016412,48.8862837045721,0.1360215424932223
FY2025_126d,current_weights_sectorcap2,5121,FUJIKURA COMPOSITES Inc.,Rubber Products,29072082455.0,74.61331669989313,66.25556974777881,46.71746776084408,72.24501758499414,0.3987168858638523
FY2025_126d,current_weights_sectorcap2,6455,MORITA HOLDINGS CORPORATION,Transportation Equipment,89820440084.0,64.57297204892814,81.60382617924803,46.71746776084408,64.12661195779602,0.3122809515973432
FY2025_126d,3axis_nofuture_sectorcap2,3798,"ULS Group,Inc.",Information & Communication,3449252400.0,83.61104173662842,74.64932773772153,65.18171160609613,96.57092614302462,0.1164274781967888
FY2025_126d,3axis_nofuture_sectorcap2,4972,"Soken Chemical & Engineering Co.,Ltd.",Chemicals,12509760900.0,73.85641229723862,83.59018387375028,77.13950762016412,95.77960140679953,0.7243206622292222
FY2025_126d,3axis_nofuture_sectorcap2,3104,"Fujibo Holdings,Inc.",Textiles and Apparels,22043813461.56006,72.99220780182877,84.4392796728781,22.12778429073857,89.50762016412662,0.4362700172105469
FY2025_126d,3axis_nofuture_sectorcap2,4368,"FUSO CHEMICAL CO.,LTD.",Chemicals,44130010232.055664,76.54875796172222,77.98438606321993,77.13950762016412,92.32121922626025,0.7132442925410734
FY2025_126d,3axis_nofuture_sectorcap2,5445,"TOKYO TEKKO CO.,LTD.",Iron and Steel,15661089000.0,77.23525953443449,66.45914973360748,22.12778429073857,98.1535756154748,0.1637111627156378
FY2025_126d,3axis_nofuture_sectorcap2,7991,"MAMIYA-OP CO.,LTD",Machinery,14005609240.0,76.72948758868756,75.22530582100683,86.48886283704572,89.5369284876905,0.2026239433518637
FY2025_126d,3axis_nofuture_sectorcap2,1723,"NIHON DENGI CO.,LTD.",Construction,17974987500.0,85.02010012127776,62.95219257382512,22.12778429073857,93.08323563892145,0.790061512809435
FY2025_126d,3axis_nofuture_sectorcap2,6745,HOCHIKI CORPORATION,Electric Appliances,25289604489.733887,72.937599953948,72.89306191398691,94.87104337631888,93.08323563892145,0.4675128492582689
FY2025_126d,3axis_nofuture_sectorcap2,5803,Fujikura Ltd.,Nonferrous Metals,350064046146.5,70.19851368438148,88.23998163536231,77.13950762016412,80.27549824150059,1.443758069054434
FY2025_126d,3axis_nofuture_sectorcap2,1909,"Nippon Dry-Chemical CO.,LTD.",Machinery,8493659460.0,70.55870423676964,70.42825697748974,86.48886283704572,97.3622508792497,0.822681157841836
FY2025_126d,3axis_nofuture_sectorcap2,7521,"MUSASHI CO.,LTD.",Wholesale Trade,11788912000.0,61.02241514088105,82.38558129077171,22.12778429073857,94.81242672919109,0.3882453961029346
FY2025_126d,3axis_nofuture_sectorcap2,3489,"FaithNetwork Co.,Ltd",Real Estate,7384853400.952148,62.196665994363045,92.45812356825515,22.12778429073857,83.35287221570925,0.0780204555071386
FY2025_126d,3axis_nofuture_sectorcap2,5729,"NIHON SEIKO CO.,LTD",Nonferrous Metals,3132544000.0,55.38697867623737,83.64601832900219,77.13950762016412,98.24150058616647,1.0736536766500715
FY2025_126d,3axis_nofuture_sectorcap2,6676,BUFFALO INC.,Electric Appliances,17471119500.0,65.02811198283926,76.22842185722591,94.87104337631888,94.25556858147714,1.1619961846576683
FY2025_126d,3axis_nofuture_sectorcap2,5020,"ENEOS Holdings,Inc.",Oil and Coal Products,1885987414273.5,77.5887751138039,82.59037599786078,22.12778429073857,75.14654161781945,0.6134605776180726
FY2025_126d,3axis_nofuture_sectorcap2,1961,"SANKI ENGINEERING CO.,LTD.",Construction,69804642613.23633,61.10062484734616,89.5796172976432,22.12778429073857,84.52520515826495,0.4424148588277792
FY2025_126d,3axis_nofuture_sectorcap2,4540,TSUMURA & CO.,Pharmaceutical,255600241338.0,73.46518877908011,84.62763841344888,22.12778429073857,75.11723329425556,0.2489794835367189
FY2025_126d,3axis_nofuture_sectorcap2,1662,"Japan Petroleum Exploration Co.,Ltd.",Mining,256501022220.0,77.53568902444172,61.481879253309906,22.12778429073857,92.5263774912075,0.5567688286584354
FY2025_126d,3axis_nofuture_sectorcap2,9247,TRE HOLDINGS CORPORATION,Services,68100541876.0,65.49123098969358,91.03968618683996,53.75146541617819,74.2672919109027,0.1861728950662697
FY2025_126d,3axis_nofuture_sectorcap2,5393,NICHIAS CORPORATION,Glass and Ceramics Products,116178204702.0,76.47680337596242,63.913383108778724,22.12778429073857,89.71277842907386,0.2676708469499655
FY2025_126d,moat_only_sectorcap2,6037,"RAKUMACHI,INC.",Services,25617571200.0,98.02093685209766,81.5534512990131,53.75146541617819,17.203985932004688,-0.2785095108235104
FY2025_126d,moat_only_sectorcap2,3543,"KOMEDA Holdings Co.,Ltd.",Wholesale Trade,129287127200.0,96.65758310365061,28.115755001964754,22.12778429073857,8.147713950762016,0.0817639349571723
FY2025_126d,moat_only_sectorcap2,9766,KONAMI GROUP CORPORATION,Information & Communication,3092730673500.0,94.97825362737335,72.16201612428608,65.18171160609613,5.480656506447832,-0.0477810798899177
FY2025_126d,moat_only_sectorcap2,3925,Double Standard Inc.,Information & Communication,20949645000.0,94.30898472752375,52.778080172980275,65.18171160609613,34.08558030480657,0.1225806328928262
FY2025_126d,moat_only_sectorcap2,2222,"Kotobuki Spirits Co.,Ltd.",Foods,320379788001.0,92.62602584058382,53.818345682615224,22.12778429073857,11.899179366940212,-0.1110575837149181
FY2025_126d,moat_only_sectorcap2,2379,dip Corporation,Services,119021175000.0,92.25619630741456,49.754710283894134,53.75146541617819,30.685814771395076,-0.0413060792924688
FY2025_126d,moat_only_sectorcap2,7564,"WORKMAN CO.,LTD.",Retail Trade,492109602480.0,91.96092074503296,29.185446727895908,22.12778429073857,14.859320046893316,0.1094527816779415
FY2025_126d,moat_only_sectorcap2,6146,DISCO CORPORATION,Machinery,4202852739050.0,91.21400455361302,80.28177548148602,86.48886283704572,9.173505275498243,0.2350339359826274
FY2025_126d,moat_only_sectorcap2,4975,JCU CORPORATION,Chemicals,82738546680.0,91.04199891483941,78.7654447795406,77.13950762016412,44.22626025791324,0.5375375145969155
FY2025_126d,moat_only_sectorcap2,6417,"SANKYO CO.,LTD.",Machinery,583031631000.0,91.02719088536826,28.426315258695638,86.48886283704572,42.35052754982415,-0.0214130211170533
FY2025_126d,moat_only_sectorcap2,2930,Kitanotatsujin Corporation,Chemicals,19772051600.0,90.67998263293246,47.0348281834373,77.13950762016412,28.223915592028135,-0.0454471500922377
FY2025_126d,moat_only_sectorcap2,6777,santec Holdings Corporation,Electric Appliances,64329935000.0,90.00077437397022,85.45013197283828,94.87104337631888,32.8253223915592,0.6737289558637483
FY2025_126d,moat_only_sectorcap2,5344,"MARUWA CO.,LTD.",Glass and Ceramics Products,463856841000.0,89.72024739079451,74.42018511062692,22.12778429073857,17.174677608440795,0.0921229400059069
FY2025_126d,moat_only_sectorcap2,6861,KEYENCE CORPORATION,Electric Appliances,13821521634160.0,89.34864113824301,46.24242664981486,94.87104337631888,11.518171160609612,-0.0224345789015119
FY2025_126d,moat_only_sectorcap2,9127,"TAMAI STEAMSHIP CO.,LTD",Marine Transportation,4076582400.0,89.17404016036625,38.49249600320526,22.12778429073857,94.22626025791325,0.5388257987293217
FY2025_126d,moat_only_sectorcap2,8117,CENTRAL AUTOMOTIVE PRODUCTS LTD.,Wholesale Trade,32114621700.0,88.04527085239842,42.37825441855021,22.12778429073857,87.74912075029309,0.0647481890305763
FY2025_126d,moat_only_sectorcap2,4570,"Immuno-Biological Laboratories Co.,Ltd.",Pharmaceutical,4647431510.0,87.65617201480062,79.31745002111775,22.12778429073857,22.626025791324736,2.6733466184275865
FY2025_126d,moat_only_sectorcap2,2670,"ABC-MART,INC.",Retail Trade,695803033780.0,87.35794731837281,53.40479037655181,22.12778429073857,33.587338804220394,-0.0302706217533578
FY2025_126d,moat_only_sectorcap2,8111,Goldwin Inc.,Textiles and Apparels,124207140982.8877,86.9119151745495,27.67734286516254,22.12778429073857,68.90386869871044,-0.0432932266561278
FY2025_126d,moat_only_sectorcap2,7730,"MANI,INC.",Precision Instruments,137214229061.0,86.79792267245602,50.25981854053655,94.87104337631888,18.43493552168816,0.271448052186068
FY2025_126d,change_only_sectorcap2,1873,"NIHON HOUSE HOLDINGS CO.,LTD.",Construction,12079456400.0,49.64542925161548,96.78165754567158,22.12778429073857,73.71043376318875,0.0775013815044942
FY2025_126d,change_only_sectorcap2,9024,SEIBU HOLDINGS INC.,Land Transportation,1271839408560.0,75.10605252828769,95.27652978016792,22.12778429073857,56.12543962485346,-0.0787085305680102
FY2025_126d,change_only_sectorcap2,7803,Bushiroad Inc.,Other Products,22222705200.0,62.72369443046183,92.6555594276897,22.12778429073857,73.59320046893318,-0.2073170731707316
FY2025_126d,change_only_sectorcap2,3489,"FaithNetwork Co.,Ltd",Real Estate,7384853400.952148,62.196665994363045,92.45812356825515,22.12778429073857,83.35287221570925,0.0780204555071386
FY2025_126d,change_only_sectorcap2,7707,"Precision System Science Co.,Ltd.",Precision Instruments,5655686400.0,33.185749444124795,91.96712592932325,99.9706916764361,18.581477139507616,0.0865384615384614
FY2025_126d,change_only_sectorcap2,9247,TRE HOLDINGS CORPORATION,Services,68100541876.0,65.49123098969358,91.03968618683996,53.75146541617819,74.2672919109027,0.1861728950662697
FY2025_126d,change_only_sectorcap2,4506,"Sumitomo Pharma Co.,Ltd.",Pharmaceutical,390536024782.0,47.52695028550372,90.61936927983788,22.12778429073857,65.85580304806565,1.503560528992879
FY2025_126d,change_only_sectorcap2,6656,inspec Inc.,Electric Appliances,2716597900.0,40.81795027147931,90.05393939899574,94.87104337631888,9.202813599062134,0.1299852289512555
FY2025_126d,change_only_sectorcap2,6262,"PEGASUS CO.,LTD.",Machinery,12851942600.0,49.199059857176486,89.7569365041228,86.48886283704572,74.67760844079719,0.5221893518361107
FY2025_126d,change_only_sectorcap2,1961,"SANKI ENGINEERING CO.,LTD.",Construction,69804642613.23633,61.10062484734616,89.5796172976432,22.12778429073857,84.52520515826495,0.4424148588277792
FY2025_126d,change_only_sectorcap2,6941,"YAMAICHI ELECTRONICS CO.,LTD.",Electric Appliances,51744800625.0,82.4630609037651,89.52559327605773,94.87104337631888,54.01524032825323,1.214860638865609
FY2025_126d,change_only_sectorcap2,9162,"Bleach,Inc.",Services,9880717000.0,32.36470772726487,89.40709116272842,53.75146541617819,34.02696365767878,-0.3168831168831169
FY2025_126d,change_only_sectorcap2,4890,Tsubota Laboratory Incorporated,Pharmaceutical,10153162800.0,61.98010706189386,89.35326590377265,22.12778429073857,7.561547479484172,-0.1742424242424242
FY2025_126d,change_only_sectorcap2,5381,Mipox Corporation,Glass and Ceramics Products,7182365160.0,59.99646693955403,89.19506325903326,22.12778429073857,70.77960140679953,-0.1024096020109047
FY2025_126d,change_only_sectorcap2,7692,EARTH INFINITY CO.LTD.,Electric Power and Gas,11453540800.0,63.82304250435021,88.84488294076736,77.13950762016412,12.192262602579133,-0.0746277840855633
FY2025_126d,change_only_sectorcap2,5208,"Arisawa Mfg.Co.,Ltd.",Chemicals,48384353672.0,56.10166542232771,88.61891952905783,77.13950762016412,53.692848769050414,0.2179307514077868
FY2025_126d,change_only_sectorcap2,5803,Fujikura Ltd.,Nonferrous Metals,350064046146.5,70.19851368438148,88.23998163536231,77.13950762016412,80.27549824150059,1.443758069054434
FY2025_126d,change_only_sectorcap2,4418,Japan Data Science Consortium Co.Ltd.,Information & Communication,12612254200.0,38.018122744911494,88.09461725622977,65.18171160609613,14.712778429073856,-0.1343283582089552
FY2025_126d,change_only_sectorcap2,7013,IHI Corporation,Machinery,333986219617.5161,39.397586060278954,88.06348505351598,86.48886283704572,73.5052754982415,0.2786704369225676
FY2025_126d,change_only_sectorcap2,5985,SUNCALL CORPORATION,Metal Products,8979039785.0,21.9204545785591,87.80524480887782,77.13950762016412,48.1535756154748,2.141769778478354
FY2025_126d,future_only_sectorcap2,7707,"Precision System Science Co.,Ltd.",Precision Instruments,5655686400.0,33.185749444124795,91.96712592932325,99.9706916764361,18.581477139507616,0.0865384615384614
FY2025_126d,future_only_sectorcap2,6918,AVAL DATA CORPORATION,Electric Appliances,13679511240.0,51.72707235042206,17.458354494387027,99.9706916764361,64.5369284876905,0.3153177695029994
FY2025_126d,future_only_sectorcap2,6807,"Japan Aviation Electronics Industry,Limited",Electric Appliances,166547643668.0,57.565094003708296,54.339295171186144,94.87104337631888,43.640093786635404,0.0268958622202177
FY2025_126d,future_only_sectorcap2,7769,"RHYTHM CO.,LTD.",Precision Instruments,27650876550.0,34.74112267896853,39.01468793059667,94.87104337631888,37.51465416178194,0.1283581907407491
FY2025_126d,future_only_sectorcap2,6101,TSUGAMI CORPORATION,Machinery,87211032000.0,47.355423527440806,67.07625474982852,86.48886283704572,30.070339976553342,0.593366521499191
FY2025_126d,future_only_sectorcap2,6489,"Maezawa Industries,Inc.",Machinery,35724092300.0,72.28962784788105,32.277532437522694,86.48886283704572,50.35169988276671,0.0406429075280991
FY2025_126d,future_only_sectorcap2,4658,"Nippon Air Conditioning Services Co.,Ltd.",Services,38415380300.0,52.89051710148359,48.89220844653395,83.11840562719811,44.138335287221565,0.206391371055675
FY2025_126d,future_only_sectorcap2,7266,"Imasen Electric Industrial Co.,Ltd.",Transportation Equipment,15263820752.0,25.78787481929828,59.098528420608204,83.05978898007034,89.53692848769052,0.3270954961952974
FY2025_126d,future_only_sectorcap2,5801,"Furukawa Electric Co.,Ltd.",Nonferrous Metals,492032661075.0,31.38982217771146,87.71615912132198,82.97186400937866,45.04689331770223,0.4170610050813779
FY2025_126d,future_only_sectorcap2,5802,"Sumitomo Electric Industries,Ltd.",Nonferrous Metals,2427975232023.0,49.05781312433267,72.41938644327529,82.97186400937866,58.35287221570926,1.1811129670431249
FY2025_126d,future_only_sectorcap2,4657,"ENVIRONMENTAL CONTROL CENTER CO.,LTD.",Services,2121367963.0,24.727619167682896,34.00364155260699,82.88393903868698,36.1664712778429,0.072234762979684
FY2025_126d,future_only_sectorcap2,4222,"KODAMA CHEMICAL INDUSTRY CO.,LTD.",Chemicals,8569132977.0,24.390509340148064,62.23187085980128,77.13950762016412,18.522860492379834,0.4058500413799566
FY2025_126d,future_only_sectorcap2,4401,ADEKA CORPORATION,Chemicals,274488736770.0,60.11422296824723,60.49494343208579,77.13950762016412,68.2297772567409,0.4774518010469259
FY2025_126d,future_only_sectorcap2,5985,SUNCALL CORPORATION,Metal Products,8979039785.0,21.9204545785591,87.80524480887782,77.13950762016412,48.1535756154748,2.141769778478354
