code,ticker,company_name,avg_daily_value_60d,avg_volume_60d,median_daily_value_60d,liquidity_available,liquidity_flag,liquidity_exclusion_flag,liquidity_reason
9101,9101.T,Nippon Yusen Kabushiki Kaisha,23408384221.666668,4069278.3333333335,21125029100.0,True,pass,False,pass
4092,4092.T,"Nippon Chemical Industrial Co.,Ltd.",903962618.3333334,226995.0,467735500.0,True,pass,False,pass
6470,6470.T,"TAIHO KOGYO CO.,LTD.",145805431.66666666,131460.0,105579200.0,True,pass,False,pass
6343,6343.T,FREESIA MACROSS CORPORATION,36053241.666666664,215733.33333333334,28940050.0,True,pass,False,pass
6467,6467.T,NICHIDAI CORPORATION,2254631.6666666665,6573.333333333333,1227600.0,True,exclude,True,avg_daily_value_60d_below_3m
6149,6149.T,"Odawara Engineering Co.,Ltd.",39992515.0,19840.0,30279700.0,True,pass,False,pass
4320,4320.T,"CE Holdings Co.,Ltd.",58470530.0,41680.0,37620100.0,True,pass,False,pass
4275,4275.T,"Carlit Co.,Ltd.",752988370.0,288928.3333333333,679023400.0,True,pass,False,pass
9746,9746.T,TKC Corporation,423318908.3333333,116265.0,409881500.0,True,pass,False,pass
2391,2391.T,"PLANET,INC.",5576828.333333333,4525.0,4305700.0,True,review,False,avg_daily_value_60d_below_10m
6227,6227.T,"AIMECHATEC,Ltd.",11660062164.694824,1739496.6666666667,8616750117.1875,True,pass,False,pass
6155,6155.T,"TAKAMATSU MACHINERY CO.,LTD.",3339611.6666666665,7003.333333333333,2216400.0,True,review,False,avg_daily_value_60d_below_10m
9744,9744.T,MEITEC Group Holdings Inc.,1231690015.0,386908.3333333333,1177256450.0,True,pass,False,pass
6273,6273.T,SMC CORPORATION,25180922616.666668,361345.0,21637544000.0,True,pass,False,pass
6325,6325.T,"TAKAKITA CO.,LTD.",4135470.0,10245.0,2202300.0,True,review,False,avg_daily_value_60d_below_10m
4623,4623.T,ASAHIPEN CORPORATION,1876161.6666666667,1090.0,1881000.0,True,exclude,True,avg_daily_value_60d_below_3m
9336,9336.T,"Daiei Kankyo Co.,Ltd.",670212658.3333334,171881.66666666666,613196250.0,True,pass,False,pass
4182,4182.T,"Mitsubishi Gas Chemical Company,Inc.",7644054946.666667,1711938.3333333333,6179525600.0,True,pass,False,pass
7208,7208.T,KANEMITSU CORPORATION,6115045.0,5285.0,4883700.0,True,review,False,avg_daily_value_60d_below_10m
4973,4973.T,"JAPAN PURE CHEMICAL CO.,LTD.",279702925.0,53736.666666666664,198464000.0,True,pass,False,pass
3997,3997.T,"TRADE WORKS Co.,Ltd",181343785.0,453185.0,114966150.0,True,pass,False,pass
6165,6165.T,"PUNCH INDUSTRY CO.,LTD.",38581596.666666664,77551.66666666667,24267150.0,True,pass,False,pass
7940,7940.T,"WAVELOCK HOLDINGS CO.,LTD.",117119948.33333333,109906.66666666667,66732250.0,True,pass,False,pass
6258,6258.T,HIRATA Corporation,1250363636.6666667,431796.6666666667,1204787550.0,True,pass,False,pass
6395,6395.T,TADANO LTD.,622003466.6666666,464865.0,539393300.0,True,pass,False,pass
6135,6135.T,"Makino Milling Machine Co.,Ltd.",2886068716.6666665,233051.66666666666,1541358000.0,True,pass,False,pass
6901,6901.T,"SAWAFUJI ELECTRIC CO.,LTD.",4114866.6666666665,3183.3333333333335,2779850.0,True,review,False,avg_daily_value_60d_below_10m
4045,4045.T,"TOAGOSEI CO.,LTD.",566131817.5,324011.6666666667,506605425.0,True,pass,False,pass
4659,4659.T,"AJIS CO.,LTD.",55524675.0,12526.666666666666,31125750.0,True,pass,False,pass
7717,7717.T,"V Technology Co.,Ltd.",1406196250.0,287358.3333333333,1345722000.0,True,pass,False,pass
4262,4262.T,"NIFTY Lifestyle Co.,Ltd.",17123713.333333332,12116.666666666666,9968400.0,True,pass,False,pass
6366,6366.T,Chiyoda Corporation,7886265126.666667,7838975.0,6500923500.0,True,pass,False,pass
3104,3104.T,"Fujibo Holdings,Inc.",1066016735.740153,279531.6666666667,903078010.9863281,True,pass,False,pass
4628,4628.T,"SK KAKEN CO.,LTD.",27745850.0,2595.0,24007000.0,True,pass,False,pass
4767,4767.T,"TOW CO.,LTD.",38237533.333333336,104573.33333333333,31377100.0,True,pass,False,pass
7719,7719.T,TOKYO KOKI CO.LTD.,697487330.0,1027670.0,263011800.0,True,pass,False,pass
6882,6882.T,"Sansha Electric Manufacturing Co.,Ltd.",148393133.33333334,122825.0,78050300.0,True,pass,False,pass
6440,6440.T,JUKI CORPORATION,282656406.6666667,419830.0,236973400.0,True,pass,False,pass
6103,6103.T,OKUMA Corporation,2060773266.6666667,492781.6666666667,1887711000.0,True,pass,False,pass
6626,6626.T,SEMITEC Corporation,53840140.0,22870.0,45316000.0,True,pass,False,pass
3817,3817.T,"SRA Holdings,Inc.",145493183.33333334,31055.0,132229250.0,True,pass,False,pass
6150,6150.T,"TAKEDA MACHINERY CO.,LTD.",11596856.666666666,3735.0,7882250.0,True,pass,False,pass
6778,6778.T,"Artiza Networks,Inc.",6621623.333333333,10508.333333333334,4834800.0,True,review,False,avg_daily_value_60d_below_10m
9687,9687.T,"KSK CO.,LTD",17475691.666666668,3980.0,11778750.0,True,pass,False,pass
7970,7970.T,"Shin-Etsu Polymer Co.,Ltd.",334295235.0,156650.0,296412750.0,True,pass,False,pass
6835,6835.T,ALLIED TELESIS HOLDINGS K.K.,196985018.33333334,719355.0,137130450.0,True,pass,False,pass
4437,4437.T,"gooddays holdings,Inc.",9185600.0,9466.666666666666,6289400.0,True,review,False,avg_daily_value_60d_below_10m
7202,7202.T,ISUZU MOTORS LIMITED,6319506922.5,2714736.6666666665,5722609275.0,True,pass,False,pass
6167,6167.T,"Fuji Die Co.,Ltd.",122524630.0,112378.33333333333,95965500.0,True,pass,False,pass
6391,6391.T,KAJI TECHNOLOGY CORPORATION,62468125.0,13110.0,36025000.0,True,pass,False,pass
4078,4078.T,"Sakai Chemical Industry Co.,Ltd.",744857341.6666666,188485.0,410717750.0,True,pass,False,pass
7988,7988.T,NIFCO INC.,1597828465.0,352970.0,1408189500.0,True,pass,False,pass
6588,6588.T,TOSHIBA TEC CORPORATION,352472765.0,119501.66666666667,294374150.0,True,pass,False,pass
4462,4462.T,"ISHIHARA CHEMICAL CO.,LTD.",73297066.66666667,28766.666666666668,60022000.0,True,pass,False,pass
6946,6946.T,"Nippon Avionics Co.,Ltd.",1888257866.6666667,279045.0,1531157500.0,True,pass,False,pass
4220,4220.T,RIKEN TECHNOS CORPORATION,201720043.33333334,119083.33333333333,181921050.0,True,pass,False,pass
6899,6899.T,ASTI CORPORATION,20076103.333333332,8555.0,14007000.0,True,pass,False,pass
9757,9757.T,Funai Soken Holdings Incorporated,428013006.6666667,382665.0,392391750.0,True,pass,False,pass
6844,6844.T,"Shindengen Electric Manufacturing Co.,Ltd.",304436435.0,91616.66666666667,233446500.0,True,pass,False,pass
5019,5019.T,"Idemitsu Kosan Co.,Ltd.",7145332335.0,4969621.666666667,6418124825.0,True,pass,False,pass
3635,3635.T,"KOEI TECMO HOLDINGS CO.,LTD.",3286465785.0,1936913.3333333333,2161240050.0,True,pass,False,pass
4119,4119.T,Nippon Pigment Holdings Company Limited,37236941.666666664,6908.333333333333,31737000.0,True,pass,False,pass
9709,9709.T,"NCS&A CO.,LTD.",22671681.666666668,14630.0,20037000.0,True,pass,False,pass
4095,4095.T,"NIHON PARKERIZING CO.,LTD.",206946303.33333334,139340.0,180078000.0,True,pass,False,pass
6455,6455.T,MORITA HOLDINGS CORPORATION,227809591.66666666,86453.33333333333,208077100.0,True,pass,False,pass
4668,4668.T,"MEIKO NETWORK JAPAN CO.,LTD.",34207918.333333336,49070.0,29249500.0,True,pass,False,pass
9347,9347.T,"NIPPON KANZAI Holdings Co.,Ltd.",216675366.66666666,75666.66666666667,161043000.0,True,pass,False,pass
3101,3101.T,"TOYOBO CO.,LTD.",1210438066.6666667,775105.0,908307200.0,True,pass,False,pass
4341,4341.T,SEIRYO ELECTRIC CORPORATION,12916103.333333334,15123.333333333334,4260150.0,True,pass,False,pass
7925,7925.T,"MAEZAWA KASEI INDUSTRIES CO.,LTD.",91342145.0,44011.666666666664,82981600.0,True,pass,False,pass
6289,6289.T,GIKEN LTD.,203808835.0,105765.0,155348400.0,True,pass,False,pass
5921,5921.T,"Kawagishi Bridge Works Co.,Ltd.",7233466.666666667,1681.6666666666667,3827250.0,True,review,False,avg_daily_value_60d_below_10m
4923,4923.T,"COTA CO.,LTD.",58192455.0087382,48448.25,51126148.91052246,True,pass,False,pass
2207,2207.T,"MEITO CO.,LTD.",257003321.66666666,85038.33333333333,224022750.0,True,pass,False,pass
2485,2485.T,TEAR Corporation,20027006.666666668,41033.333333333336,14585800.0,True,pass,False,pass
4635,4635.T,"TOKYO PRINTING INK MFG.CO.,LTD.",56492010.0,40716.666666666664,44521600.0,True,pass,False,pass
4686,4686.T,JUSTSYSTEMS CORPORATION,514459058.3333333,140641.66666666666,416353250.0,True,pass,False,pass
9534,9534.T,"HOKKAIDO GAS CO.,LTD.",192052623.33333334,225968.33333333334,159361950.0,True,pass,False,pass
3837,3837.T,Ad-Sol Nissin Corporation,157799480.0,103663.33333333333,137744000.0,True,pass,False,pass
4248,4248.T,"Takemoto Yohki Co.,Ltd.",12768828.333333334,14491.666666666666,9581250.0,True,pass,False,pass
6266,6266.T,"TAZMO CO.,LTD.",591646710.0,197551.66666666666,442964050.0,True,pass,False,pass
7942,7942.T,JSP Corporation,226544830.0,92096.66666666667,164382300.0,True,pass,False,pass
7280,7280.T,MITSUBA Corporation,401115181.6666667,325730.0,348690600.0,True,pass,False,pass
4094,4094.T,"NIHON KAGAKU SANGYO CO.,LTD.",38008955.0,16233.333333333334,28798200.0,True,pass,False,pass
6472,6472.T,NTN CORPORATION,1800549502.1690369,4643645.0,1349930895.4116821,True,pass,False,pass
4644,4644.T,"Imagineer Co.,Ltd.",12377028.333333334,11866.666666666666,10127100.0,True,pass,False,pass
6539,6539.T,"MATCHING SERVICE JAPAN CO.,LTD.",98865243.33333333,99641.66666666667,72016400.0,True,pass,False,pass
6469,6469.T,"HODEN SEIMITSU KAKO KENKYUSHO CO.,LTD.",473222303.3333333,138396.66666666666,360167500.0,True,pass,False,pass
2393,2393.T,"Nippon Care Supply Co.,Ltd.",8690386.666666666,3703.3333333333335,7135300.0,True,review,False,avg_daily_value_60d_below_10m
4041,4041.T,"Nippon Soda Co.,Ltd.",577478683.3333334,157716.66666666666,505836750.0,True,pass,False,pass
9605,9605.T,"TOEI COMPANY,LTD.",637863916.6666666,110193.33333333333,567214500.0,True,pass,False,pass
4728,4728.T,"TOSE CO.,LTD.",4880650.0,7651.666666666667,4191950.0,True,review,False,avg_daily_value_60d_below_10m
4206,4206.T,"Aica Kogyo Company,Limited",1029594755.0,287493.3333333333,923554450.0,True,pass,False,pass
2180,2180.T,SUNNY SIDE UP GROUP Inc.,89460860.0,75181.66666666667,30230650.0,True,pass,False,pass
5333,5333.T,NGK Corporation,6809885990.0,1385268.3333333333,5285854450.0,True,pass,False,pass
9759,9759.T,"NSD CO.,LTD.",795412755.8333334,289268.3333333333,710973700.0,True,pass,False,pass
2121,2121.T,"MIXI,Inc.",757822020.0,289790.0,634496200.0,True,pass,False,pass
2169,2169.T,"CDS Co.,Ltd.",5894430.0,3236.6666666666665,4741250.0,True,review,False,avg_daily_value_60d_below_10m
4008,4008.T,"Sumitomo Seika Chemicals Company,Limited.",267441945.0,209935.0,237332500.0,True,pass,False,pass
4247,4247.T,"POVAL KOGYO CO.,LTD.",1585296.6666666667,1175.0,838650.0,True,exclude,True,avg_daily_value_60d_below_3m
6666,6666.T,RIVER ELETEC CORPORATION,478083251.6666667,500768.3333333333,312346550.0,True,pass,False,pass
4752,4752.T,SHOWA SYSTEM ENGINEERING CORPORATION,2046721.6666666667,1301.6666666666667,1478950.0,True,exclude,True,avg_daily_value_60d_below_3m
9622,9622.T,"SPACE CO.,LTD.",84805545.0,55550.0,65559200.0,True,pass,False,pass
6521,6521.T,OXIDE Corporation,4627047291.666667,928711.6666666666,3302184000.0,True,pass,False,pass
4401,4401.T,ADEKA CORPORATION,1990900181.6666667,492760.0,1685646000.0,True,pass,False,pass
6413,6413.T,RISO KAGAKU CORPORATION,121976801.66666667,112590.0,105017250.0,True,pass,False,pass
6728,6728.T,"ULVAC, Inc.",4047026295.0,421351.6666666667,3306183550.0,True,pass,False,pass
2359,2359.T,CORE CORPORATION,77066276.66666667,35550.0,57617250.0,True,pass,False,pass
6337,6337.T,TESEC Corporation,88019541.66666667,32996.666666666664,55147000.0,True,pass,False,pass
4218,4218.T,"NICHIBAN CO.,LTD.",48725570.0,25781.666666666668,42662650.0,True,pass,False,pass
6730,6730.T,AXELL CORPORATION,53339991.666666664,47288.333333333336,43765300.0,True,pass,False,pass
4229,4229.T,"Gun Ei Chemical Industry Co.,Ltd.",180565791.66666666,35530.0,141615000.0,True,pass,False,pass
4926,4926.T,"C'BON COSMETICS Co.,Ltd.",2823420.0,2211.6666666666665,2409900.0,True,exclude,True,avg_daily_value_60d_below_3m
9049,9049.T,"Keifuku Electric Railroad Co.,Ltd.",1847283.3333333333,248.33333333333334,731000.0,True,exclude,True,avg_daily_value_60d_below_3m
3682,3682.T,"Encourage Technologies Co.,Ltd.",2693113.3333333335,4181.666666666667,1741500.0,True,exclude,True,avg_daily_value_60d_below_3m
9551,9551.T,"METAWATER Co.,Ltd.",548529375.0,156105.0,451094500.0,True,pass,False,pass
4951,4951.T,S.T.CORPORATION,65158291.666666664,43936.666666666664,51312250.0,True,pass,False,pass
7769,7769.T,"RHYTHM CO.,LTD.",172013541.66666666,46815.0,107041000.0,True,pass,False,pass
3710,3710.T,"Jorudan Co.,Ltd.",14333583.333333334,21043.333333333332,3177600.0,True,pass,False,pass
6658,6658.T,"Shirai Electronics Industrial Co.,Ltd.",79449121.66666667,130626.66666666667,59620000.0,True,pass,False,pass
4116,4116.T,"Dainichiseika Color & Chemicals Mfg.Co.,Ltd.",210168320.0,190206.66666666666,187174750.0,True,pass,False,pass
9367,9367.T,"DAITO KOUN CO.,LTD.",21032521.666666668,9425.0,16661950.0,True,pass,False,pass
7782,7782.T,"Sincere Co.,LTD.",2208335.0,4931.666666666667,1822150.0,True,exclude,True,avg_daily_value_60d_below_3m
4627,4627.T,"NATOCO CO.,LTD.",11462866.666666666,6505.0,4850500.0,True,pass,False,pass
9405,9405.T,ASAHI BROADCASTING GROUP HOLDINGS CORPORATION,102546095.0,118336.66666666667,72947800.0,True,pass,False,pass
5959,5959.T,"OKABE CO.,LTD.",121744743.33333333,127558.33333333333,107538750.0,True,pass,False,pass
1961,1961.T,"SANKI ENGINEERING CO.,LTD.",1726008034.3977864,718481.6666666666,1497023750.0,True,pass,False,pass
4216,4216.T,ASAHI YUKIZAI CORPORATION,588775183.3333334,98421.66666666667,426177500.0,True,pass,False,pass
5997,5997.T,KYORITSU AIR TECH INC.,3600705.0,4493.333333333333,2343200.0,True,review,False,avg_daily_value_60d_below_10m
6570,6570.T,Kyowa Corporation,10298501.666666666,7236.666666666667,4908650.0,True,pass,False,pass
3913,3913.T,"GreenBee,Inc.",45010771.666666664,41431.666666666664,28594300.0,True,pass,False,pass
6292,6292.T,"KAWATA MFG. CO.,LTD.",8338338.333333333,10366.666666666666,5726850.0,True,review,False,avg_daily_value_60d_below_10m
5801,5801.T,"Furukawa Electric Co.,Ltd.",285077684391.6667,7233156.666666667,253770239000.0,True,pass,False,pass
2173,2173.T,Hakuten Corporation,28267111.666666668,31623.333333333332,23881250.0,True,pass,False,pass
2493,2493.T,"E-SUPPORTLINK,Ltd.",12765085.0,12928.333333333334,10336550.0,True,pass,False,pass
4246,4246.T,DaikyoNishikawa Corporation,404458355.0,433285.0,318773000.0,True,pass,False,pass
6072,6072.T,"Jibannet Holdings Co.,Ltd.",2086277216.6666667,1915940.0,1429033800.0,True,pass,False,pass
4624,4624.T,"Isamu Paint Co.,Ltd.",4887366.666666667,1293.3333333333333,3762500.0,True,review,False,avg_daily_value_60d_below_10m
5982,5982.T,"MARUZEN CO.,LTD.",17275391.666666668,4496.666666666667,14485250.0,True,pass,False,pass
5911,5911.T,Yokogawa Bridge Holdings Corp.,340249840.0,115263.33333333333,305040650.0,True,pass,False,pass
2349,2349.T,"Nippon Information Development Co.,Ltd.",6431566.666666667,2698.3333333333335,3399550.0,True,review,False,avg_daily_value_60d_below_10m
3839,3839.T,"ODK Solutions Company,Ltd.",4954298.333333333,7860.0,1429300.0,True,review,False,avg_daily_value_60d_below_10m
5915,5915.T,KOMAIHALTEC Inc.,77801481.66666667,31918.333333333332,47541900.0,True,pass,False,pass
4665,4665.T,"DUSKIN CO.,LTD.",528490856.6666667,127171.66666666667,456866600.0,True,pass,False,pass
4629,4629.T,"DAISHIN CHEMICAL CO.,LTD.",20421610.0,10478.333333333334,15089500.0,True,pass,False,pass
4028,4028.T,"ISHIHARA SANGYO KAISHA,LTD.",1360033703.3333333,454595.0,996077500.0,True,pass,False,pass
9678,9678.T,"KANAMOTO CO.,LTD.",562789908.3333334,124261.66666666667,514096750.0,True,pass,False,pass
4380,4380.T,M - mart Inc.,4696793.333333333,3935.0,2105850.0,True,review,False,avg_daily_value_60d_below_10m
4977,4977.T,Nitta Gelatin Inc.,60044753.333333336,48111.666666666664,48754000.0,True,pass,False,pass
6145,6145.T,"NITTOKU CO.,LTD.",329150408.3333333,128280.0,255840600.0,True,pass,False,pass
6223,6223.T,"Seibu Giken Co.,Ltd.",116099348.33333333,51508.333333333336,89469550.0,True,pass,False,pass
6424,6424.T,"TAKAMISAWA CYBERNETICS COMPANY,LTD.",3400983.3333333335,3731.6666666666665,2342600.0,True,review,False,avg_daily_value_60d_below_10m
4521,4521.T,"KAKEN PHARMACEUTICAL CO.,LTD.",515517875.0,123986.66666666667,474137500.0,True,pass,False,pass
7871,7871.T,"FUKUVI CHEMICAL INDUSTRY CO.,LTD.",54859785.0,52456.666666666664,10789800.0,True,pass,False,pass
5186,5186.T,Nitta Corporation,256339058.33333334,51310.0,169873500.0,True,pass,False,pass
9385,9385.T,SHOEI CORPORATION,21862105.0,28758.333333333332,14698450.0,True,pass,False,pass
5990,5990.T,"SUPER TOOL CO.,LTD.",2513433.3333333335,1260.0,1383550.0,True,exclude,True,avg_daily_value_60d_below_3m
9708,9708.T,"Imperial Hotel,Ltd.",204428023.33333334,156145.0,164639250.0,True,pass,False,pass
7595,7595.T,ARGO GRAPHICS Inc.,319902865.0,223988.33333333334,287820200.0,True,pass,False,pass
3826,3826.T,System Integrator Corp.,7162830.0,15613.333333333334,5050100.0,True,review,False,avg_daily_value_60d_below_10m
4471,4471.T,"SANYO CHEMICAL INDUSTRIES,LTD.",334006650.0,64320.0,302536500.0,True,pass,False,pass
7224,7224.T,"ShinMaywa Industries,LTD.",661173931.6666666,273246.6666666667,613967050.0,True,pass,False,pass
4994,4994.T,"Taisei Lamick Group Head Quarter & Innovation Co.,Ltd.",47970096.666666664,20135.0,39676300.0,True,pass,False,pass
5942,5942.T,"NIPPON FILCON CO.,LTD.",31905006.666666668,53026.666666666664,26285900.0,True,pass,False,pass
2179,2179.T,"SEIGAKUSHA CO.,LTD.",1461943.3333333333,1855.0,1054750.0,True,exclude,True,avg_daily_value_60d_below_3m
4465,4465.T,"Niitaka Co., Ltd.",28123728.333333332,12123.333333333334,18616350.0,True,pass,False,pass
7040,7040.T,"SUN-LIFE HOLDING CO.,LTD.",3336688.3333333335,3178.3333333333335,2403750.0,True,review,False,avg_daily_value_60d_below_10m
6040,6040.T,"Nippon Ski Resort Development Co.,Ltd.",27643673.333333332,61270.0,22796800.0,True,pass,False,pass
5393,5393.T,NICHIAS CORPORATION,2331036960.5924478,737356.6666666666,2086201550.0,True,pass,False,pass
7317,7317.T,"Matsuya R&D Co.,Ltd",77762023.33333333,70983.33333333333,42507900.0,True,pass,False,pass
6771,6771.T,"IKEGAMI TSUSHINKI CO.,LTD.",40359146.666666664,52905.0,35533350.0,True,pass,False,pass
3435,3435.T,"SANKO TECHNO CO.,LTD.",4219643.333333333,3100.0,3435600.0,True,review,False,avg_daily_value_60d_below_10m
9716,9716.T,"NOMURA Co.,Ltd.",403327315.0,326566.6666666667,370798500.0,True,pass,False,pass
6245,6245.T,"HIRANO TECSEED CO.,LTD.",124153945.0,65463.333333333336,52653650.0,True,pass,False,pass
9639,9639.T,"SANKYO FRONTIER CO.,LTD.",12171531.666666666,5568.333333333333,9154800.0,True,pass,False,pass
5941,5941.T,"NAKANISHI MFG. CO.,LTD.",7133105.0,2801.6666666666665,4651500.0,True,review,False,avg_daily_value_60d_below_10m
2185,2185.T,CMC CORPORATION,4570485.0,2450.0,3551700.0,True,review,False,avg_daily_value_60d_below_10m
6254,6254.T,"Nomura Micro Science Co.,Ltd.",3210923443.3333335,839960.0,2636737500.0,True,pass,False,pass
5975,5975.T,Topre Corporation,237861173.33333334,93978.33333333333,206848400.0,True,pass,False,pass
6262,6262.T,"PEGASUS CO.,LTD.",94981941.66666667,128626.66666666667,64376000.0,True,pass,False,pass
4071,4071.T,"Plus Alpha Consulting Co.,LTD.",547287396.6666666,244238.33333333334,523623000.0,True,pass,False,pass
3437,3437.T,"TOKUDEN CO.,LTD.",1297398.3333333333,440.0,1021900.0,True,exclude,True,avg_daily_value_60d_below_3m
7034,7034.T,"Prored Partners CO.,LTD.",14177910.0,33083.333333333336,12078200.0,True,pass,False,pass
5903,5903.T,"SHINPO CO.,LTD.",25285130.0,15370.0,3083850.0,True,pass,False,pass
5902,5902.T,HOKKAN HOLDINGS LIMITED,66116871.666666664,28588.333333333332,52657600.0,True,pass,False,pass
4631,4631.T,DIC Corporation,2285513820.0,554501.6666666666,1614948000.0,True,pass,False,pass
4625,4625.T,"ATOMIX CO.,LTD.",23745646.666666668,27380.0,9942900.0,True,pass,False,pass
4482,4482.T,WILLs Inc.,10016485.0,13745.0,7784500.0,True,pass,False,pass
7912,7912.T,"Dai Nippon Printing Co.,Ltd.",5125957500.833333,1751751.6666666667,4612379500.0,True,pass,False,pass
7272,7272.T,"Yamaha Motor Co.,Ltd.",7798810045.0,6623171.666666667,6568484700.0,True,pass,False,pass
3420,3420.T,KFC Ltd,6791870.0,4333.333333333333,5070100.0,True,review,False,avg_daily_value_60d_below_10m
5570,5570.T,"JENOBA CO.,LTD.",12055661.666666666,18060.0,10722600.0,True,pass,False,pass
4318,4318.T,"QUICK CO.,LTD.",132203401.66666667,160486.66666666666,106272000.0,True,pass,False,pass
6943,6943.T,"NKK SWITCHES CO.,LTD.",809116.6666666666,163.33333333333334,485750.0,True,exclude,True,avg_daily_value_60d_below_3m
6635,6635.T,KK DI-NIKKO ENGINEERING,92605645.0,107530.0,17124450.0,True,pass,False,pass
4042,4042.T,TOSOH CORPORATION,3747044575.8333335,1489475.0,2989873350.0,True,pass,False,pass
6197,6197.T,Solasto Corporation,1364233406.6666667,1260626.6666666667,633876900.0,True,pass,False,pass
2408,2408.T,"KG Intelligence CO.,LTD.",17104638.333333332,21726.666666666668,11935550.0,True,pass,False,pass
5971,5971.T,"KYOWAKOGYOSYO CO.,LTD.",6498066.666666667,861.6666666666666,5547500.0,True,review,False,avg_daily_value_60d_below_10m
6018,6018.T,"THE HANSHIN DIESEL WORKS,LTD.",50570491.666666664,9151.666666666666,47433000.0,True,pass,False,pass
9743,9743.T,"TANSEISHA CO.,LTD.",413237021.6666667,279030.0,367480800.0,True,pass,False,pass
5121,5121.T,FUJIKURA COMPOSITES Inc.,372661843.3333333,147036.66666666666,296810500.0,True,pass,False,pass
6460,6460.T,SEGA SAMMY HOLDINGS INC.,2637196344.1666665,1084063.3333333333,2345888050.0,True,pass,False,pass
5974,5974.T,"CHUGOKUKOGYO CO.,LTD.",2848233.3333333335,3363.3333333333335,2082500.0,True,exclude,True,avg_daily_value_60d_below_3m
9761,9761.T,"TOKAI LEASE CO.,LTD.",21212655.0,8741.666666666666,16602450.0,True,pass,False,pass
6091,6091.T,Wesco Holdings Inc.,14111211.666666666,16191.666666666666,7326200.0,True,pass,False,pass
9853,9853.T,"GINZA RENOIR CO.,LTD.",3600185.0,3875.0,2363400.0,True,review,False,avg_daily_value_60d_below_10m
4769,4769.T,"IC CO.,LTD.",1404023.3333333333,1348.3333333333333,856400.0,True,exclude,True,avg_daily_value_60d_below_3m
2411,2411.T,GENDAI AGENCY INC.,17687643.333333332,37565.0,9148400.0,True,pass,False,pass
4681,4681.T,"RESORTTRUST,INC.",1176155907.5,651205.0,1004149475.0,True,pass,False,pass
4832,4832.T,"JFE Systems, Inc.",32086111.666666668,16100.0,29465850.0,True,pass,False,pass
6073,6073.T,ASANTE INCORPORATED,55746083.333333336,37845.0,47676450.0,True,pass,False,pass
5715,5715.T,"FURUKAWA CO.,LTD.",1683821891.6666667,369505.0,1344311250.0,True,pass,False,pass
5956,5956.T,"TOSO CO.,LTD.",4871816.666666667,7966.666666666667,3515700.0,True,review,False,avg_daily_value_60d_below_10m
3984,3984.T,"User Local,Inc.",181290763.33333334,112626.66666666667,131492500.0,True,pass,False,pass
3922,3922.T,PR TIMES Corporation,198671063.33333334,92183.33333333333,151850400.0,True,pass,False,pass
9733,9733.T,Nagase Brothers Inc.,136464088.33333334,53276.666666666664,98502350.0,True,pass,False,pass
3861,3861.T,Oji Holdings Corporation,3960281667.903646,4665428.333333333,3676887116.5161133,True,pass,False,pass
4118,4118.T,KANEKA CORPORATION,1211886806.6666667,240205.0,1122127300.0,True,pass,False,pass
3521,3521.T,"THERMAE-YU HOLDINGS CO.,LTD.",6005763.333333333,36820.0,4250150.0,True,review,False,avg_daily_value_60d_below_10m
4765,4765.T,"SBI Global Asset Management Co.,Ltd.",178385016.66666666,298531.6666666667,147729650.0,True,pass,False,pass
3901,3901.T,"MarkLines Co.,Ltd.",111262800.0,74345.0,80334500.0,True,pass,False,pass
9698,9698.T,"CREO CO.,LTD.",7389730.0,6148.333333333333,4394550.0,True,review,False,avg_daily_value_60d_below_10m
9632,9632.T,"Subaru Enterprise Co.,Ltd.",65757325.0,18223.333333333332,59201500.0,True,pass,False,pass
3649,3649.T,FINDEX Inc.,73780635.0,89970.0,66132200.0,True,pass,False,pass
4107,4107.T,ISE CHEMICALS CORPORATION,2148833416.6666665,407288.3333333333,1805842000.0,True,pass,False,pass
4619,4619.T,"Nihon Tokushu Toryo Co.,Ltd.",119799161.66666667,52921.666666666664,92948750.0,True,pass,False,pass
2341,2341.T,"ARBEIT-TIMES CO.,LTD.",19746480.0,97566.66666666667,5873750.0,True,pass,False,pass
9543,9543.T,"SHIZUOKA GAS CO.,LTD.",209472231.66666666,144693.33333333334,184203950.0,True,pass,False,pass
5998,5998.T,Advanex Inc.,52582613.333333336,27040.0,40360600.0,True,pass,False,pass
4410,4410.T,"HARIMA CHEMICALS GROUP,INC.",73728451.66666667,76458.33333333333,43872000.0,True,pass,False,pass
7917,7917.T,ZACROS Corporation,238887251.66666666,178181.66666666666,198790350.0,True,pass,False,pass
2311,2311.T,"EPCO Co.,Ltd.",17077015.0,21083.333333333332,12091050.0,True,pass,False,pass
6927,6927.T,"Helios Techno Holding Co.,Ltd.",151947470.0,129455.0,124988500.0,True,pass,False,pass
5184,5184.T,"NICHIRIN CO.,LTD.",73357266.66666667,17781.666666666668,67162000.0,True,pass,False,pass
6819,6819.T,"Izu Shaboten Resort Co.,Ltd",8694971.666666666,18025.0,6546100.0,True,review,False,avg_daily_value_60d_below_10m
6616,6616.T,TOREX SEMICONDUCTOR LTD.,188780905.0,81838.33333333333,94742550.0,True,pass,False,pass
5038,5038.T,"eWeLL Co.,Ltd.",136554948.33333334,66511.66666666667,122690550.0,True,pass,False,pass
