rank,code,ticker,company_name,sector,final_exploratory_weighted_score,bm_raw,ep_raw,gross_profitability,gross_profitability_definition_status,gross_profitability_source,gross_profitability_proxy_flag,gross_profitability_proxy_note,piotroski_available_ratio,sloan_accruals,avg_daily_value_60d,distress_exclusion_flag,distress_review_flag,anomaly_flags,anomaly_flag_bool,anomaly_penalty,gp_missing_review_flag,normalization_top1200_count,normalization_core_flag,normalization_robust_flag,normalization_fragile_flag,sector_adjusted_candidate_flag,outlier_sensitive_flag,phase2_review_required,phase2_review_reasons,phase3_review_required,phase3_review_reasons,phase1_top5_flag,top100_flag,top300_flag,top1200_flag,top2000_reference_flag,phase3_priority_flag,phase3_handoff_note
212,3697,3697.T,SHIFT Inc.,Information & Communication,0.9219537945691016,0.2207761717045294,0.0496513704379243,0.5846157842105947,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0919423410011594,5806373240.805766,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
213,1301,1301.T,"KYOKUYO CO.,LTD.","Fishery, Agriculture and Forestry",0.921937719021305,1.3298087865698802,0.1557523099301947,0.2131448181194234,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,0.0125706481468028,285001450.0,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
214,9409,9409.T,TV Asahi Holdings Corporation,Information & Communication,0.9219274686014732,1.3636791763453535,0.0797333417424071,0.1550616736781531,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0006203761145936,921650425.0,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
215,9706,9706.T,"Japan Airport Terminal Co.,ltd.",Real Estate,0.9217521900309502,0.4464556850100923,0.0914938500924653,0.369239608047579,gross_profit_over_total_assets_derived_from_revenue_minus_cost,derived_revenue_minus_cost_of_sales_panel_confirmed,True,Gross profit was reconstructed as revenue minus cost of sales in the point-in-time panel.,1.0,-0.028300325244148,1612961591.6666667,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
216,9936,9936.T,OHSHO FOOD SERVICE CORP.,Retail Trade,0.9217305893226574,0.4898256131862223,0.0532528155934427,0.7823702293236195,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0334300934639063,707268498.3333334,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
217,6395,6395.T,TADANO LTD.,Machinery,0.9217272058437174,1.3026425475214238,0.1451056232346779,0.1627553230133005,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,0.0470888963609579,622003466.6666666,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
218,8835,8835.T,TAIHEIYO KOUHATSU INCORPORATED,Wholesale Trade,0.9216017522369396,2.7115851291451527,0.0719382945104057,0.0915336600896485,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0103462427371103,627204008.3333334,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
219,7550,7550.T,"ZENSHO HOLDINGS CO.,LTD.",Retail Trade,0.9215786408055936,0.1941963213558477,0.0317537981477392,0.7652208990430557,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0507941184948419,5247133653.333333,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
220,6436,6436.T,Amano Corporation,Machinery,0.9215646740047272,0.5366572976172441,0.0707589266558006,0.4060399921785754,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0351839291887797,1123186771.6666667,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
221,8291,8291.T,"NISSAN TOKYO SALES HOLDINGS CO.,LTD.",Retail Trade,0.9213787798483474,1.738749860590441,0.1819971739891378,0.3646954604917543,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.3333333333333333,0.0105751546564119,88925090.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
222,4996,4996.T,"KUMIAI CHEMICAL INDUSTRY CO.,LTD.",Chemicals,0.9213425399720324,1.7118699270646969,0.0619801886806763,0.1382197857886925,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.1079291671984015,498276386.6666667,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
223,9990,9990.T,SAC'S BAR HOLDINGS INC.,Retail Trade,0.9211612779004146,1.4279661367598429,0.1230264031525422,0.6444542100866973,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0145722900362938,64096080.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
224,4401,4401.T,ADEKA CORPORATION,Chemicals,0.9205110679076624,0.8329727092457994,0.0675232243724791,0.2114917936801947,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0326264183948258,1990900181.6666667,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
225,5480,5480.T,"Nippon Yakin kogyo Co.,Ltd.",Iron and Steel,0.9204763843552964,1.5265926631028228,0.1837012163692764,0.1409402145672097,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,0.0026700255344051,411949041.6666667,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
226,7942,7942.T,JSP Corporation,Chemicals,0.9203438562340506,1.5722578882494087,0.0760470491506019,0.2369006466174191,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0245906176634354,226544830.0,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
227,7981,7981.T,"TAKARA STANDARD CO.,LTD.",Other Products,0.9203314696564604,0.9746096335535064,0.0555677158183343,0.3051741695977812,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0449972415133003,426282983.3333333,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
228,6809,6809.T,TOA CORPORATION,Electric Appliances,0.9202877855779305,1.139273048934797,0.0612901429170604,0.327597260673175,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0418403767133559,263924000.0,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
229,6058,6058.T,VECTOR INC.,Services,0.920284428613249,0.4037994366218915,0.0942511120076519,0.9010415566306804,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0889854462019353,404857170.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
230,7864,7864.T,"FUJI SEAL INTERNATIONAL,INC.",Other Products,0.9202757102874948,1.0247468634355723,0.0860533698659077,0.2102063796881643,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0444026651315198,597209216.6666666,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
231,9861,9861.T,"YOSHINOYA HOLDINGS CO.,LTD.",Retail Trade,0.92015426491414,0.3356654014170914,0.0231700576161553,1.121418957892713,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0816358322025768,1260047870.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
232,2767,2767.T,TSUBURAYA FIELDS HOLDINGS INC.,Wholesale Trade,0.9200456589918238,0.6536901735097648,0.146271703802761,0.3563611007245864,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.3333333333333333,0.0487792502993525,664230243.3333334,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
233,2810,2810.T,House Foods Group Inc.,Foods,0.9199529207631336,0.9849115682158438,0.043636172124851,0.2664144490362559,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.028298958663859,829138349.1666666,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
234,6474,6474.T,NACHI-FUJIKOSHI CORP.,Machinery,0.9197395107789104,1.3745701357498046,0.0702864844162453,0.1598243257519733,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0271089944929224,668484025.0,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
235,7231,7231.T,"TOPY INDUSTRIES,LIMITED",Transportation Equipment,0.9196857668216432,2.2741160456511658,0.1082555954817595,0.150590414940852,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0306253685077977,236382251.66666663,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
236,3660,3660.T,istyle Inc.,Information & Communication,0.9194912335246956,0.4700105631979176,0.0645031254485764,0.8564492355712263,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0256606419941984,526125480.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
237,4544,4544.T,"H.U. Group Holdings,Inc.",Services,0.9194895591311384,0.7532315191962684,0.1210755409675694,0.2403516678470001,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,0.0003681426850925,854278609.1666666,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
238,4776,4776.T,"Cybozu,Inc.",Information & Communication,0.9193721157045376,0.1483397509073074,0.0589611998975382,1.117916390179164,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.140355671813692,1370849053.3333333,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
239,2004,2004.T,"Showa Sangyo Co.,Ltd.",Foods,0.919279354181047,1.3552151616097918,0.1144344820453373,0.2234094182478552,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0331014288970182,240991866.66666663,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
240,1377,1377.T,SAKATA SEED CORPORATION,"Fishery, Agriculture and Forestry",0.919121824827644,0.9001731047548711,0.0543048645548117,0.3062318703988774,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,0.0242844074714036,792116691.6666666,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
241,4665,4665.T,"DUSKIN CO.,LTD.",Services,0.9187978572493464,0.7817569315531069,0.0456749671508308,0.4109277093026687,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0386238674681855,528490856.6666667,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
242,2229,2229.T,"CALBEE,Inc.",Foods,0.9187808587029996,0.5985843276499997,0.0598537012471148,0.344262757347988,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.057563300819365,1546889987.5,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
243,6356,6356.T,"NIPPON GEAR CO.,LTD.",Machinery,0.91876164081058,0.5913700192449329,0.0729892320740976,0.2800242960595509,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,0.0174169526347404,5332541846.666667,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
244,3923,3923.T,"RAKUS Co.,Ltd.",Information & Communication,0.9187534852583408,0.1167501553613234,0.0425149698938286,1.1470904151134138,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0379292088942671,2854616212.4676514,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
245,6810,6810.T,"Maxell,Ltd.",Electric Appliances,0.918741135558708,1.1080458417123729,0.097931056700811,0.2016059423514108,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0090163104042143,466136956.6666667,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
246,2429,2429.T,"WORLD HOLDINGS CO.,LTD.",Services,0.9185565317908444,1.2459029222115598,0.1676557154893813,0.2444154837041983,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0422649432597719,175359536.66666666,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
247,7867,7867.T,"TOMY COMPANY,LTD.",Other Products,0.9184110282459133,0.3711551235618009,0.0570347776296118,0.6113832418411052,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0039093794989488,1572488375.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
248,7936,7936.T,ASICS Corporation,Other Products,0.918396239492972,0.0811272798558366,0.0293305292150962,0.7574178548114726,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0196672152454631,16440098733.333334,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
249,2270,2270.T,"MEGMILK SNOW BRAND Co.,Ltd.",Foods,0.9182777998581948,1.06537489323379,0.0604638919679405,0.2244249525169866,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0157786717202751,717011033.3333334,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
250,5703,5703.T,"Nippon Light Metal Holdings Company,Ltd.",Nonferrous Metals,0.9181123220764172,1.2920163644608456,0.070805804172588,0.1582994067698034,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,0.0028114175915859,874260236.6666666,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
251,4208,4208.T,UBE Corporation,Chemicals,0.9180054002463036,1.4538290726504557,0.0343967928201213,0.1050436136675796,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.0315331512664206,2941879385.0,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
252,3626,3626.T,TIS Inc.,Information & Communication,0.9180032440759284,0.4738429855200302,0.0692192107285174,0.2870812882693517,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0216592970788375,7694157528.333333,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
253,4559,4559.T,"ZERIA PHARMACEUTICAL CO.,LTD.",Pharmaceutical,0.9179083600323292,0.9135231319553476,0.1014065103396637,0.401828508397943,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0190764708175425,212655758.33333337,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
254,3930,3930.T,"Hatena Co.,Ltd.",Information & Communication,0.9178961840477476,1.0272778739162536,0.0842199797476924,0.9409789131751364,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.1511584321622704,90137698.33333331,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
255,2742,2742.T,"HALOWS CO.,LTD.",Retail Trade,0.917846975437028,0.9788873420909998,0.1131640559226619,0.4568708183221822,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,-0.1383242459186994,139080066.66666666,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
256,8103,8103.T,Meiwa Corporation,Wholesale Trade,0.9176257076350932,1.094206647703043,0.1158664384840273,0.1681807219229841,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.0026751839188944,616020121.6666666,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
257,1663,1663.T,K&O Energy Group Inc.,Mining,0.917584916133967,0.9900640144033503,0.0839874118456004,0.17049767947845,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0539923954372623,1031066625.0,False,False,none,False,0.0,False,2,False,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
258,3765,3765.T,"GungHo Online Entertainment,Inc.",Information & Communication,0.9173615980676996,1.2154575097202505,0.0342565676898343,0.2497610252900149,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.1666666666666666,0.0269381743965582,709168105.0,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
259,6349,6349.T,KOMORI CORPORATION,Machinery,0.9172295292842432,1.4937373625200792,0.1023380613652186,0.2057058621300357,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.6666666666666666,-0.0480917784450589,224976855.0,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
260,7990,7990.T,"GLOBERIDE,Inc.",Other Products,0.9172139748884922,1.0215160903047902,0.0800633326637657,0.3722330625039984,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.5,0.0225419292134418,276182553.3333333,False,False,none,False,0.0,False,4,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
261,4933,4933.T,"I-ne CO.,LTD.",Chemicals,0.9171873645620456,0.876644137710109,0.0990033734516712,0.7756341068537507,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0495130432373273,123226056.66666669,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
262,5817,5817.T,"JMACS Japan Co.,Ltd.",Nonferrous Metals,0.917023427107054,1.0413418657197726,0.0737691440273559,0.1620437293329056,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,1.0,-0.091238530131127,928973493.3333334,False,False,none,False,0.0,False,3,True,True,False,False,True,True,outlier_sensitive,True,outlier_sensitive;phase3_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
263,9531,9531.T,"TOKYO GAS CO.,LTD.",Electric Power and Gas,0.9170109045885538,0.874983057302651,0.0865400096875565,0.105376186774223,original_gross_profit_over_total_assets,direct_xbrl_gross_profit_panel_confirmed,False,Gross Profit / Total Assets was confirmed from direct XBRL gross profit in the point-in-time panel.,0.8333333333333334,-0.0477653000769116,9789365941.666666,False,False,none,False,0.0,False,4,True,True,False,False,False,False,none,True,top300_priority_due_diligence,False,False,True,True,True,medium_high,Top300 and normalization robust. Review after high priority group.
